class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22
0,0.999919474,0.374131054,-0.422203481,0.999793828,0.330763847,0.378492057,-0.420639366,0.999809325,0.628868997,0.49320522,-0.419205636,0.946196496,0.306539267,0.491678566,-0.391736388,0.961143255,0.619325995,0.614055812,-0.459764481,0.877869487,0.316015124,0.613428235,-0.421123326,0.853580594,0.633110821,0.650252044,-0.484874129,0.826799572,0.303651333,0.649793983,-0.445762545,0.792587638,0.608414233,0.651871145,-0.52117008,0.8264817,0.332739621,0.650364518,-0.486717433,0.795887232,0.595549107,0.640588105,-0.47418943,0.822120368,0.3398498,0.638585389,-0.439667553,0.801680207,0.559628487,0.51969713,0.000425103,0.999620914,0.411832899,0.52082026,-0.001258987,0.999703884,0.598938286,0.634074807,-0.393407434,0.949231327,0.356580764,0.636112809,-0.289846599,0.964152336,0.583961725,0.778579891,-0.246168926,0.947345495,0.396291852,0.778683305,-0.15322943,0.960137904,0.569127083,0.804092407,-0.246385008,0.785019875,0.4174546,0.799841046,-0.159319937,0.750931144,0.643445134,0.824717402,-0.445870876,0.926195264,0.354569077,0.817789555,-0.328523219,0.939583242
0,0.999967277,0.395227313,-0.431693852,0.999903321,0.333454579,0.399160385,-0.421611488,0.999887645,0.639244974,0.51549238,-0.474727154,0.972452402,0.310435742,0.519802451,-0.415915817,0.984226942,0.635347724,0.63512218,-0.485267848,0.922190607,0.326435387,0.639822125,-0.465514958,0.930716515,0.654686213,0.670351326,-0.510440826,0.894064367,0.315991789,0.673456311,-0.488015741,0.897570193,0.626223981,0.673256814,-0.549633563,0.896966219,0.346371621,0.677189946,-0.531116366,0.898713708,0.612470865,0.663846135,-0.500810146,0.899056673,0.359356403,0.664624631,-0.48350665,0.904930055,0.560730517,0.537353337,-0.01128496,0.999856949,0.416731894,0.540748835,0.010667304,0.999877632,0.611826301,0.611599863,-0.503522694,0.960145533,0.382875353,0.592184007,-0.442792803,0.961143792,0.609912574,0.775069714,-0.332078308,0.938122272,0.397822261,0.765634894,-0.266340464,0.957818151,0.596186459,0.795001209,-0.320703089,0.856013954,0.415681422,0.791447103,-0.273623645,0.861784637,0.655108035,0.805886269,-0.516535103,0.893478692,0.338845402,0.808273315,-0.452908248,0.926116168
0,0.999968231,0.388446063,-0.450521797,0.999900699,0.333254486,0.386091441,-0.414599746,0.99988246,0.638123751,0.511273265,-0.46023941,0.973473489,0.310510218,0.500200927,-0.394240201,0.984679937,0.631733119,0.623191595,-0.491559952,0.914640009,0.320478767,0.614866614,-0.438185841,0.926138937,0.647189736,0.657231212,-0.519475698,0.881533384,0.315228671,0.649311662,-0.461410999,0.888032794,0.619549334,0.65864265,-0.556745172,0.883714378,0.340973884,0.649866819,-0.504500389,0.888884127,0.60897994,0.649160028,-0.505952001,0.886024117,0.351445526,0.634205341,-0.456231564,0.895754874,0.563606203,0.531955123,-0.013306967,0.999862015,0.416703403,0.531872153,0.012605847,0.999879658,0.611806989,0.6301229,-0.454213709,0.953118384,0.375755608,0.623707652,-0.389945209,0.954388678,0.604866087,0.777041376,-0.230232984,0.931012809,0.398521692,0.772758126,-0.170254365,0.952581108,0.593205512,0.797413945,-0.220613331,0.832355976,0.416058093,0.796338856,-0.163317576,0.846154511,0.647714674,0.811240077,-0.425708592,0.886924803,0.340231091,0.811364949,-0.364019275,0.922322571
0,0.999969602,0.375008196,-0.444076806,0.999898195,0.333256751,0.376486272,-0.410966992,0.999884784,0.636296332,0.488642275,-0.451981187,0.974402308,0.310308188,0.484858423,-0.376055956,0.985249221,0.62997663,0.607465148,-0.464812636,0.908068717,0.31721288,0.600853086,-0.413977146,0.923590302,0.644463778,0.642656207,-0.490181684,0.869388163,0.315157384,0.633151174,-0.434382975,0.881304026,0.61760658,0.643097162,-0.523381114,0.871151507,0.341155827,0.633859038,-0.476895511,0.881949782,0.608123839,0.630965233,-0.476178825,0.87373215,0.334211379,0.615255475,-0.431005806,0.889270842,0.565418899,0.523242116,-0.01287029,0.999864757,0.416943103,0.522732675,0.012176828,0.999880612,0.61162281,0.63272953,-0.389596045,0.946858764,0.376280338,0.632363558,-0.309742212,0.951312065,0.602192223,0.777686298,-0.202764109,0.926707506,0.399186105,0.777368069,-0.134923398,0.949908078,0.589296758,0.799300671,-0.19812423,0.815778434,0.416936874,0.799672365,-0.130749032,0.831322968,0.647904456,0.82391423,-0.399371117,0.883987427,0.343239307,0.813807964,-0.331342041,0.920311511
0,0.999978662,0.395825595,-0.449452817,0.999934733,0.333935469,0.40257588,-0.461713165,0.999926805,0.643470705,0.513853073,-0.497800857,0.97784996,0.31549567,0.528135002,-0.470526576,0.989290774,0.63537091,0.636623979,-0.55972892,0.925239623,0.335156769,0.65324676,-0.525816083,0.946558475,0.651073396,0.669149458,-0.594894767,0.896257281,0.324650407,0.68536371,-0.55030036,0.916833937,0.635044754,0.673732638,-0.623114169,0.899797201,0.352890521,0.689950824,-0.601738214,0.918596864,0.612914026,0.665798783,-0.571379066,0.904567182,0.364904702,0.678238511,-0.544484735,0.924784362,0.561957181,0.537983537,-0.007781903,0.999894023,0.416788638,0.542289734,0.007292298,0.99989593,0.612336695,0.599348187,-0.56135875,0.958526492,0.3946729,0.585315406,-0.431654245,0.959905148,0.603899479,0.773871005,-0.377207607,0.935451567,0.395031273,0.760313213,-0.283471584,0.9575243,0.592059493,0.792800128,-0.364683777,0.870951056,0.407958955,0.78533566,-0.280940473,0.87154597,0.661089838,0.811890423,-0.565732002,0.890505493,0.338721722,0.807003617,-0.490634829,0.923350513
0,0.999977112,0.385741532,-0.460038751,0.99992162,0.334052265,0.387721032,-0.445441008,0.999918878,0.641755164,0.506562948,-0.481079608,0.976934016,0.315142512,0.508856475,-0.450749218,0.98876816,0.634603262,0.625412941,-0.536319196,0.912777424,0.323197484,0.621159494,-0.517830789,0.937269688,0.650038481,0.655967832,-0.570730984,0.876669347,0.31956616,0.655197084,-0.540102363,0.900619209,0.626459599,0.658384681,-0.603489876,0.879613936,0.347512871,0.662019491,-0.58571589,0.902476847,0.611479461,0.650690198,-0.550088823,0.885531008,0.359015703,0.646095455,-0.533135474,0.910351217,0.563412666,0.535413861,-0.007734037,0.999892533,0.416836679,0.535835326,0.007238583,0.999895632,0.61209172,0.613321841,-0.542610109,0.952052116,0.399649173,0.593571603,-0.469704956,0.954883695,0.601718128,0.775855303,-0.31229794,0.92711097,0.396287501,0.768880188,-0.278519452,0.953343868,0.591607213,0.795988917,-0.299200147,0.854595602,0.409181863,0.79198432,-0.280668586,0.861401677,0.66120553,0.815775692,-0.524039268,0.883537948,0.342487633,0.811413288,-0.496867597,0.919953525
0,0.999977112,0.378120035,-0.452187121,0.999910235,0.334408641,0.379924417,-0.440177202,0.999916434,0.64077121,0.500098109,-0.45465973,0.976454437,0.315936357,0.496526539,-0.404640824,0.988797545,0.632499218,0.617154896,-0.487694919,0.898365259,0.322338969,0.610487759,-0.456024379,0.932084084,0.647853613,0.647425056,-0.514364183,0.854853928,0.319579691,0.643494487,-0.475361496,0.890237451,0.620324433,0.64917469,-0.543397129,0.856669486,0.3475025,0.645014942,-0.517475188,0.891807139,0.608634889,0.640513241,-0.498093039,0.863617718,0.357603282,0.629501104,-0.47187376,0.90054369,0.564725697,0.530002475,-0.00813164,0.999891102,0.417135149,0.52937609,0.007591414,0.99989599,0.611901164,0.632304013,-0.453521341,0.943818152,0.382873058,0.620529234,-0.420743972,0.950687587,0.598583758,0.77783823,-0.230869189,0.918994427,0.397687435,0.77500093,-0.193528086,0.949466705,0.588601112,0.799304128,-0.221433282,0.835432053,0.410681784,0.795404732,-0.18574661,0.849354982,0.658332705,0.823954701,-0.424492061,0.875661373,0.347880065,0.814406216,-0.395223141,0.916805029
0,0.999978721,0.35961163,-0.43174845,0.999908328,0.3359451,0.364039242,-0.438827038,0.999919236,0.638799608,0.473733187,-0.379916877,0.977220654,0.316110194,0.47546941,-0.387122899,0.989344954,0.632299244,0.595560253,-0.37488535,0.898052692,0.321948051,0.592889428,-0.423705965,0.932486951,0.647202015,0.630022407,-0.395902723,0.85016197,0.319493055,0.624517083,-0.44332543,0.889251709,0.619333684,0.630584776,-0.428210944,0.851267338,0.3475025,0.625520468,-0.481627226,0.890164018,0.60804832,0.61693275,-0.386195302,0.85769856,0.356731147,0.611083746,-0.43884927,0.898637414,0.565812409,0.512117147,0.002065275,0.999893308,0.418380022,0.513239861,-0.002837985,0.999898672,0.610561669,0.635780931,-0.221012563,0.937711537,0.395092338,0.629521608,-0.213621795,0.951230228,0.596679449,0.779228389,-0.090950422,0.917160034,0.398257107,0.777602255,-0.069225587,0.950047255,0.584404528,0.801852822,-0.091998555,0.828668833,0.410726845,0.796783507,-0.068870574,0.832744777,0.666680753,0.829177737,-0.268222541,0.875428915,0.355495393,0.817981243,-0.264686197,0.917794764
0,0.999980211,0.347063154,-0.389212847,0.999910593,0.337872207,0.351171166,-0.375238806,0.999921203,0.636442125,0.458725214,-0.337640673,0.97808826,0.316827655,0.463879675,-0.319154203,0.989242256,0.630517244,0.5825243,-0.351944327,0.896820724,0.321773797,0.576028287,-0.362598211,0.928316772,0.645153284,0.615912497,-0.374205112,0.846038699,0.317521513,0.607724965,-0.382579327,0.882642031,0.618559062,0.615339875,-0.410036385,0.84680897,0.343219787,0.607719064,-0.424518496,0.883201778,0.607259393,0.60089922,-0.364472628,0.852605581,0.349240839,0.592976213,-0.379602522,0.891480625,0.565921843,0.50778985,0.002063055,0.999895871,0.419167191,0.509112656,-0.002843431,0.999899983,0.608705819,0.630917668,-0.268532127,0.936016798,0.39775902,0.634560049,-0.209280208,0.95227313,0.594689012,0.778358817,-0.131337032,0.918075144,0.398243666,0.778416872,-0.078732699,0.950833976,0.579036653,0.800837696,-0.132102102,0.819874585,0.410870492,0.798070908,-0.080324903,0.817431033,0.648948193,0.826047122,-0.311892539,0.878009796,0.354568273,0.8184582,-0.270187706,0.919487953
0,0.999980748,0.327149302,-0.300104678,0.999916434,0.339741677,0.330411375,-0.293333322,0.999925137,0.634070575,0.436542094,-0.245685726,0.979192197,0.317355126,0.437384844,-0.228237852,0.988990843,0.624888718,0.551475704,-0.301087826,0.900667369,0.321321219,0.539232612,-0.280454278,0.92420572,0.636828661,0.58500129,-0.326171577,0.850505471,0.311654627,0.569946468,-0.301105917,0.876790285,0.611993551,0.584185183,-0.365418702,0.851611674,0.33643803,0.570741415,-0.344763637,0.877471507,0.601792455,0.571663082,-0.314657629,0.85592252,0.342859805,0.558187008,-0.298160106,0.884887636,0.565247118,0.495832622,0.008217064,0.999886274,0.419149011,0.495654732,-0.008938505,0.999887526,0.607908249,0.626147151,-0.257211208,0.930682957,0.398250163,0.624727964,-0.236775413,0.950486541,0.59343195,0.778043389,-0.187979355,0.915193737,0.398233294,0.777779222,-0.137417331,0.948102474,0.576013088,0.800724208,-0.192157,0.807770312,0.411059529,0.797953486,-0.122604825,0.793382883,0.642051756,0.824509978,-0.37933442,0.877596319,0.35481149,0.819361866,-0.279741675,0.917336822
0,0.999981999,0.315674543,-0.259472281,0.999922991,0.342664599,0.31865862,-0.259147525,0.999928772,0.631575704,0.428064048,-0.203992575,0.980529428,0.317862213,0.42665115,-0.190652147,0.988880515,0.622794032,0.535683751,-0.269384056,0.907387674,0.321415067,0.52505219,-0.246966019,0.923307478,0.633027375,0.566043675,-0.298844457,0.859324157,0.311525762,0.555158675,-0.270539075,0.875688195,0.609829605,0.565146804,-0.340678692,0.860490739,0.337022454,0.556019485,-0.318390459,0.876592934,0.600183725,0.553100228,-0.284001529,0.863882363,0.34390682,0.543501198,-0.266625106,0.883062482,0.564494908,0.491669238,0.011155467,0.999887943,0.418542385,0.489441484,-0.011753526,0.999885738,0.603651404,0.622266054,-0.273104161,0.930000663,0.397136211,0.620206356,-0.210681826,0.951494277,0.591374516,0.776422679,-0.212201625,0.91624558,0.398321688,0.776768327,-0.147129044,0.947343826,0.571551204,0.799975634,-0.215552539,0.805899978,0.411975741,0.797498643,-0.149024025,0.779387116,0.643158615,0.822223544,-0.402030736,0.880578995,0.354626387,0.818659782,-0.337777793,0.916843951
0,0.999983013,0.296610892,-0.200292349,0.999929249,0.34335655,0.294729203,-0.218046442,0.999932885,0.629332542,0.406331122,-0.132150143,0.981582403,0.318000704,0.406879425,-0.145826697,0.988682926,0.618687749,0.515632212,-0.196391165,0.913315177,0.324925244,0.509800315,-0.210602909,0.923598826,0.626594007,0.548274398,-0.230699047,0.867199183,0.31224665,0.540963054,-0.240623891,0.876839936,0.602150619,0.545848072,-0.274202496,0.868325472,0.338607341,0.538098216,-0.292521,0.878060758,0.592774451,0.533233166,-0.212247103,0.871184111,0.347384661,0.527127564,-0.231857106,0.883939326,0.562006056,0.479975462,0.012906089,0.99988848,0.415878832,0.479365975,-0.013336116,0.999878883,0.599746048,0.610356152,-0.283952683,0.932016492,0.399910957,0.610382617,-0.211817503,0.952979922,0.591157079,0.775427938,-0.240378246,0.917868614,0.398305476,0.776292443,-0.160488591,0.945800126,0.5702461,0.799367785,-0.256130725,0.802544177,0.412022531,0.796895444,-0.178810373,0.767566741,0.640182436,0.821681798,-0.468671888,0.882653415,0.355209619,0.818228722,-0.38925752,0.91532445
0,0.999983549,0.28471449,-0.169479147,0.999934614,0.344110548,0.283113509,-0.198409617,0.999935746,0.627486289,0.393028617,-0.103341706,0.982260883,0.318014324,0.395518214,-0.136096373,0.988608122,0.617588282,0.504637599,-0.165640742,0.91798532,0.331786036,0.498094261,-0.187066644,0.923712015,0.627262533,0.536668181,-0.199748293,0.873474956,0.320272028,0.528894544,-0.216030568,0.87738508,0.601586342,0.535117686,-0.24530369,0.874643266,0.347169101,0.525450647,-0.267636985,0.878933847,0.591731071,0.523386836,-0.18307586,0.877121568,0.35673362,0.514882267,-0.208111823,0.884482265,0.561612427,0.473386437,0.013342547,0.999887168,0.41595608,0.475368261,-0.013674906,0.999868989,0.596339643,0.601926088,-0.246473372,0.93520391,0.402386516,0.603809297,-0.140944034,0.955028534,0.591271698,0.773353219,-0.241812497,0.921358287,0.398329914,0.773797393,-0.148254201,0.946288705,0.570894003,0.798370898,-0.257196754,0.801906526,0.412609279,0.794149518,-0.165370554,0.761629343,0.639946163,0.821317196,-0.467415154,0.886994898,0.355124503,0.818104744,-0.366445035,0.916404605
0,0.999981403,0.268768758,-0.106733553,0.999934673,0.344167024,0.266400665,-0.138416961,0.999934793,0.624950886,0.381579071,-0.045160491,0.980005801,0.317248195,0.381027997,-0.088709913,0.986757457,0.614230275,0.489030123,-0.099594563,0.917091548,0.33407104,0.485499859,-0.142917752,0.918251634,0.623619318,0.521910369,-0.136354208,0.87284559,0.321793228,0.520162761,-0.176457673,0.870692611,0.596850753,0.519936204,-0.185128868,0.87434274,0.352200687,0.514827132,-0.227825075,0.872768581,0.586206615,0.510144114,-0.118919246,0.876111805,0.363183379,0.50323838,-0.164933026,0.878258109,0.561415136,0.470372051,0.014426936,0.999876976,0.415550917,0.470548928,-0.014700271,0.99985683,0.595745265,0.603132188,-0.182147771,0.937679172,0.402141869,0.602809846,-0.091973156,0.95709306,0.591346979,0.77310425,-0.144309372,0.924777746,0.397899508,0.773440719,-0.047460429,0.948574781,0.569238901,0.798273265,-0.15716821,0.801002741,0.413581759,0.793672323,-0.059306249,0.75993973,0.642475009,0.818559945,-0.367720664,0.891636133,0.35246402,0.816228211,-0.260585457,0.919439554
